ID,CONCEPT,CHINESE,GLOSS_IN_SOURCE,VALUE,FORM,TOKENS,MORPHEME_STRUCTURE,BORROWING,SAGART_ID,NOTE,COGID
7203,other,,,kɯmaʁ,kɯmaʁ,k ɯ m a ʁ,,,7203,,0
25803,outside,,outside,ɯ-pɕi,ɯ-pɕi,ɯ p ɕ i,,tib[pʰʲi],25803,,267
7256,painful,,,mŋɤm,mŋɤm,m ŋ ɤ m,,,7256,,0
7680,red,红,red,ɣɯrni,ɣɯrni,ɣ ɯ r n i,,,7680,,1306
7786,right,右边,,χcʰa,χcʰa,χ cʰ a,,,7786,,920
8104,rotten (of fruits),腐烂,,tsɣi,tsɣi,ts ɣ i,,,8104,,0
8157,round,圆,round,artɯm,artɯm,a r t ɯ m,,,8157,,3770
25805,salty,,salty,tsri,tsri,ts r i,,,25805,,1006
8581,seven,,,kɯɕnɯz,kɯɕnɯz,k ɯ ɕ n ɯ z,,,8581,,55
8687,sharp,锋利,,mtɕoʁ,mtɕoʁ,m tɕ o ʁ,,,8687,,992
8793,short,短,,xtɯt,xtɯt,x t ɯ t,,,8793,,972
8899,shy,,,nɤzraʁ,nɤzraʁ,n ɤ z r a ʁ,,,8899,,2478
8952,sick,,,ngo,ngo,n g o,,,8952,,0
9111,six,,,kɯtʂɤɣ,kɯtʂɤɣ,k ɯ tʂ ɤ ɣ,,,9111,,306
9323,small,小,small,xtɕi,xtɕi,x tɕ i,,,9323,,440
31303,smooth,,,mnu,mnu,m n u,,,31303,,2670
9482,smooth,平,,mpɕu,mpɕu,m p ɕ u,,,9482,,523
25806,soft,,soft,mpɯ,mpɯ,m p ɯ,,,25806,,3107
9641,some,,,tsuku,tsuku,ts u k u,,,9641,,0
10224,straight,直,,astu,astu,a s t u,,,10224,,983
10542,ten,,,sqi,sqi,s q i,,,10542,,364
10595,that,那,that,nɯ,nɯ,n ɯ,,,10595,,2687
25807,the ant,,ant,qro,qro,q r o,,,25807,,2954
25808,the armpit,,armpit,tɯ-pjaχpa,tɯ-pjaχpa,t ɯ p j a χ p a,,,25808,,3172
207,the ashes,灰,ash,tʰɤfkɤlɤɣi,tʰɤfkɤlɤɣi,tʰ ɤ f k ɤ l ɤ ɣ i,,tib[tʰab.ka],207,,0
260,the back,背,,tɯ-mgɯr,tɯ-mgɯr,t ɯ ◦ m g ɯ r,,,260,,0
25809,the bamboo,,bamboo,ɟu,ɟu,ɟ u,,,25809,,821
366,the bark,树皮,bark,tɤ-rqʰu,tɤ-rqʰu,t ɤ ◦ r qʰ u,,,366,,0
25810,the barley (tibetan or highland),,barley,tɤɕi,tɤɕi,t ɤ ɕ i,,,25810,,3250
472,the belly,肚子,belly,tɯ-xtu,tɯ-xtu,t ɯ ◦ x t u,,,472,,370
631,the bird,鸟,bird,pɣa,pɣa,p ɣ a,,,631,,462
790,the blood,血,blood,tɤ-se,tɤ-se,t ɤ ◦ s e,,,790,,29703
30730,the body hair (hair or fur),,,tɤ-rme,tɤ-rme,t ɤ - r m e,,,30730,,141
949,the bone,骨头,bone,ɕɤrɯ,ɕɤrɯ,ɕ ɤ r ɯ,,,949,,2
1002,the branch,,,tɤ-rtaʁ,tɤ-rtaʁ,t ɤ ◦ r t a ʁ,,,1002,,693
1055,the breast (female),乳房,breasts,tɯ-nɯ,tɯ-nɯ,t ɯ ◦ n ɯ,,,1055,,10186
25812,the child,,child,tɤ-pɤtso,tɤ-pɤtso,t ɤ p ɤ ts o,,,25812,,0
1320,the child (descendant),,,tɤ-rɟit,tɤ-rɟit,t ɤ ◦ r ɟ i t,,,1320,,0
30488,the child (young human),,,tɤ-pɤtso,tɤ-pɤtso,t ɤ ◦ p ɤ ts o,,,30488,,3112
1479,the cloud,云,cloud,zdɯm,zdɯm,z d ɯ m,,,1479,,927
30722,the daughter,,,tɯ-me,tɯ-me,t ɯ m e,,,30722,,746
1903,the day (opposed to night),天,,tɯ-sŋi,tɯ-sŋi,t ɯ ◦ s ŋ i,,,1903,,0
25814,the dew,,dew,tɤʑri,tɤʑri,t ɤ ʑ r i,,,25814,,10257
2115,the dog,狗,dog,khɯna,khɯna,kʰ ɯ n a,,,2115,,2065
35709,the dog,,,khɯna,khɯna,kʰ ɯ n a,,,35709,,2065
2168,the dream,,,tɯ-jmŋo,tɯ-jmŋo,t ɯ ◦ j m ŋ o,,,2168,,10217
2327,the dust,尘土,,rdɯl,rdɯl,r d ɯ l,,tib[rdul],2327,,507
2380,the ear,耳朵,ear,tɯ-rna,tɯ-rna,t ɯ ◦ r n a,,,2380,,32
2433,the earth (soil),土地,earth,tʰɤlwa,tʰɤlwa,tʰ ɤ l w a,,tib[thal.ba],2433,,1243
25815,the earthworm,,earthworm,qandʐe,qandʐe,q a ndʐ e,,,25815,,1289
2539,the egg,鸡蛋,egg,tɤ-ŋgɯm,tɤ-ŋgɯm,t ɤ ◦ ŋg ɯ m,,,2539,,852
2645,the eye,眼睛,eye,tɯ-mɲaʁ,tɯ-mɲaʁ,t ɯ ◦ m ɲ a ʁ,,,2645,,4
2804,the fat (grease),脂肪,grease,tɯ-kri,tɯ-kri,t ɯ ◦ k r i,,,2804,,0
2857,the father,父亲,,tɤ-wa,tɤ-wa,t ɤ ◦ w a,,,2857,,107
2963,the feather,羽毛,feather,tɤ-muj,tɤ-muj,t ɤ ◦ m u j,,,2963,,1374
3175,the fire,火,fire,smi,smi,s m i,,,3175,,1746
3228,the fish,鱼,fish,qaɟy,qaɟy,q a ɟ y,,,3228,,804
25816,the flea,,flea,mdzadi,mdzadi,m dz a d i,,,25816,,944
3440,the flower,花,,mɯntoʁ,mɯntoʁ,m ɯ n t o ʁ,,tib[me.tog],3440,,248
3546,the fog,雾,,zdɯm,zdɯm,z d ɯ m,,,3546,,668
3599,the foot,脚,foot,tɯ-mi,tɯ-mi,t ɯ ◦ m i,,,3599,,701
3652,the forest,森林,,sɯŋgɯ,sɯŋgɯ,s ɯ ŋ g ɯ,,,3652,,683
25817,the fox,,fox,qachɣa,qachɣa,q a ch ɣ a,,,25817,,2312
25818,the frog,,frog,qaɕpa,qaɕpa,q a ɕ p a,,,25818,,145
30751,the front (front side),,,ɯ-ʁɤri,ɯ-ʁɤri,ɯ - ʁ ɤ r i,,,30751,,4213
25820,the frost,,frost,ɕŋɤr,ɕŋɤr,ɕ ŋ ɤ r,,,25820,,666
31532,the frost,,,tɯɣur,tɯɣur,t ɯ ɣ u r,,,31532,,1395
3811,the fruit,水果,,sɯmat,sɯmat,s ɯ m a t,,,3811,,4085
25813,the girl,,girl,tɤ-me,tɤ-me,t ɤ m e,,,25813,,0
25821,the goat,,goat,tshɤt,tshɤt,tsh ɤ t,,,25821,,774
4023,the grass,草,,xɕaj,xɕaj,x ɕ a j,,,4023,,1361
25822,the hail,,hail,sɤrwa,sɤrwa,s ɤ r w a,,tib[ser.ba],25822,,384
25811,the hair,,hair,tɤ-rme,tɤ-rme,t ɤ r m e,,,25811,,0
4182,the hair (of the head),头发,hair,tɤ-kɤrme,tɤ-kɤrme,t ɤ k ɤ r m e,,,4182,,2014
4235,the hand,手,hand,tɯ-jaʁ,tɯ-jaʁ,t ɯ ◦ j a ʁ,,,4235,,229
4341,the head,头,head,tɯ-ku,tɯ-ku,t ɯ ◦ k u,,,4341,,1426
4447,the heart,心脏,heart,tɯ-sni,tɯ-sni,t ɯ ◦ s n i,,,4447,,539
25823,the hoof,,hoof,tɤ-qaʁrɯ,tɤ-qaʁrɯ,t ɤ q a ʁ r ɯ,,,25823,,2609
4765,the horn (keratinized skin),角,horn,ta-ʁrɯ,ta-ʁrɯ,t a ◦ ʁ r ɯ,,,4765,,312
25790,the horse,,horse,mbro,mbro,m b r o,,,25790,,3151
4818,the house,,,kʰa,kʰa,kʰ a,,,4818,,29776
5030,the husband,丈夫,,tɤ-nmaʁ,tɤ-nmaʁ,t ɤ ◦ n m a ʁ,,,5030,,1942
5136,the ice,冰,,tɤ-jpɣom,tɤ-jpɣom,t ɤ ◦ j p ɣ o m,,,5136,,1169
5189,the intestines,,,tɯ-pu,tɯ-pu,t ɯ ◦ p u,,,5189,,0
5295,the knee,膝,knee,tɯ-χpɯm,tɯ-χpɯm,t ɯ ◦ χ p ɯ m,,,5295,,2039
25795,the knife,,knife,mbrɯtɕɯ,mbrɯtɕɯ,m b r ɯ tɕ ɯ,,,25795,,0
5401,the lake,湖,,mtsʰu,mtsʰu,m tsʰ u,,tib[mtsʰo],5401,,387
5507,the leaf,叶子,leaf,tɤ-jwaʁ,tɤ-jwaʁ,t ɤ ◦ j w a ʁ,,,5507,,881
5613,the leg,脚,,tɯ-mi,tɯ-mi,t ɯ ◦ m i,,,5613,,0
5772,the lightning,,,tɤ-rmbja,tɤ-rmbja,t ɤ ◦ r m b j a,,,5772,,0
30512,the lip (the lips),,,tɯ-mtɕhi,tɯ-mtɕhi,t ɯ + + m tɕh i,,tib[mtɕʰu],30512,,10522
5825,the liver,肝,liver,tɯ-mtsʰi,tɯ-mtsʰi,t ɯ ◦ m tsʰ i,,,5825,,2076
5931,the louse,虱子,louse,zrɯɣ,zrɯɣ,z r ɯ ɣ,,,5931,,2077
25826,the lung,,lung,tɯ-rtshɤz,tɯ-rtshɤz,t ɯ r tsh ɤ z,,,25826,,716
6037,the man (male human),男人,man,tɤ-tɕɯ,tɤ-tɕɯ,t ɤ ◦ tɕ ɯ,,,6037,,2459
6143,the meat,肉,flesh,tɤ-mthɯm,tɤ-mthɯm,t ɤ ◦ m tʰ ɯ m,,,6143,,3000
6196,the moon,月亮,moon,tɯ-sla,tɯ-sla,t ɯ ◦ s l a,,,6196,,2081
25801,the morning,,morning,soz,soz,s o z,,,25801,,0
6249,the mosquito,,,ʁmɤrɲɯɣ,ʁmɤrɲɯɣ,ʁ m ɤ r ɲ ɯ ɣ,,,6249,,2487
6302,the mother,母亲,,tɤ-mu,tɤ-mu,t ɤ ◦ m u,,,6302,,1213
6355,the mountain,山,mountain,zgo,zgo,z g o,,Tibetan[sgaŋ],6355,,2509
7627,the mouse or rat,,,βʑɯ,βʑɯ,β ʑ ɯ,,,7627,,10424
38269,the mouth,,,tɯ-ɣmɤr,tɯ-ɣmɤr,t ɯ + ɣ m ɤ r,,,38269,,4137
38268,the mouth,,,tɯ-kɯr,tɯ-kɯr,t ɯ + k ɯ r,,,38268,,4001
31802,the mouth,,,tɯ-mtɕʰi,tɯ-mtɕʰi,t ɯ m tɕʰ i,,Tib[mtɕʰu],31802,,3761
25827,the mud,,mud,tɤrcoʁ,tɤrcoʁ,t ɤ r c o ʁ,,,25827,,2018
6461,the nail (fingernail or claw),爪子,claw,tɯ-ndzrɯ,tɯ-ndzrɯ,t ɯ ◦ ⁿdz r ɯ,,,6461,,1194
6514,the name,名字,name,tɤ-rmi,tɤ-rmi,t ɤ ◦ r m i,,,6514,,18
6673,the neck,脖子,neck,tɯ-mke,tɯ-mke,t ɯ ◦ m k e,,,6673,,695
6726,the needle (for sewing),,,taqaβ,taqaβ,t a q a β,,,6726,,10231
6832,the night,晚上,night,ɕɤr,ɕɤr,ɕ ɤ r,,,6832,,0
25828,the nit,,nit,ndʑrɯ,ndʑrɯ,ndʑ r ɯ,,,25828,,190
25802,the noon,,noon,sŋɯχcɤl,sŋɯχcɤl,s ŋ ɯ χ c ɤ l,,,25802,,0
6938,the nose,鼻子,nose,tɯ-ɕna,tɯ-ɕna,t ɯ ◦ ɕ n a,,,6938,,2090
25829,the otter,,otter,tɕhɯɕrɤm,tɕhɯɕrɤm,tɕh ɯ ɕ r ɤ m,,Tibetan,25829,,1290
7309,the person,人,,tɯrme,tɯrme,t ɯ r m e,,,7309,,0
25830,the pig,,pig,paʁ,paʁ,p a ʁ,,,25830,,2092
7574,the rain,雨,person,tɯmɯ,tɯmɯ,t ɯ m ɯ,,,7574,,1164
25831,the rainbow,,rainbow,ndʑa,ndʑa,n dʑ a,,Tibetan[ɴdʑa],25831,,94
7839,the river,江,,smar,smar,s m a r,,,7839,,2838
7892,the road,路,path,tʂu,tʂu,tʂ u,,,7892,,2850
7945,the roof,,,khɤxtɤmbro,khɤxtɤmbro,kʰ ɤ x t ɤ m b r o,,,7945,,0
7998,the root,根,root,tɤ-zrɤm,tɤ-zrɤm,t ɤ ◦ z r ɤ m,,,7998,,225
8051,the rope,绳子,,tɯmbri,tɯmbri,t ɯ m b r i,,,8051,,10164
8263,the salt,盐,,tsʰa,tsʰa,tsʰ a,,tib[tsʰʷa],8263,,4160
8316,the sand,沙子,sand,qambɯt,qambɯt,q a m b ɯ t,,,8316,,2415
25833,the sea,,sea,rɟɤmtshu,rɟɤmtshu,r ɟ ɤ m tsh u,,tib[rgʲa.mtsʰo],25833,,3122
8528,the seed,种子,seed,tɯ-rɣi,tɯ-rɣi,t ɯ ◦ r ɣ i,,,8528,,4165
25834,the sheep,,sheep,qaʑo,qaʑo,q a ʑ o,,,25834,,342
31297,the shit,,,tɯ-qe,tɯ-qe,t ɯ q e,,,31297,,10560
8846,the shoulder,,,tɯ-rpaʁ,tɯ-rpaʁ,t ɯ ◦ r p a ʁ,,,8846,,13
25835,the sickle,,sickle,tɯɲcɣa,tɯɲcɣa,t ɯ ɲ c ɣ a,,,25835,,3299
9164,the skin,皮肤,skin,tɯ-ndʐi,tɯ-ndʐi,t ɯ ◦ ndʐ i,,,9164,,2473
9217,the sky,天空,,tɯmɯ,tɯmɯ,t ɯ m ɯ,,,9217,,499
9429,the smoke,烟,smoke,tɤkʰɯ,tɤkʰɯ,t ɤ kʰ ɯ,,,9429,,68
9535,the snake,蛇,,qapri,qapri,q a p r i,,,9535,,70
9588,the snow,雪,,tɤjpa,tɤjpa,t ɤ j p a,,,9588,,2372
25836,the son,,"boy, son",tɤ-tɕɯ,tɤ-tɕɯ,t ɤ tɕ ɯ,,,25836,,3109
25837,the sparrow,,sparrow,kumpɣɤtɕɯ,kumpɣɤtɕɯ,k u m p ɣ ɤ tɕ ɯ,,,25837,,3596
9694,the spider,,,ɴɢoɕna,ɴɢoɕna,ɴɢ o ɕ n a,,,9694,,1756
10012,the star,星星,star,ʑŋgri,ʑŋgri,ʑ ŋg r i,,,10012,,1073
10118,the stick,棍子,,tɤɲi,tɤɲi,t ɤ ɲ i,,,10118,,3155
10171,the stone (a piece of),石头,stone,rdɤstaʁ,rdɤstaʁ,r d ɤ s t a ʁ,,tib[rdo],10171,,3156
,,石头,stone,cɯ,,,,,,,
10330,the sun,太阳,sun,ʁmbɣi,ʁmbɣi,ʁ mb ɣ i,,,10330,,3166
32329,the sun,,,tɤŋe,tɤŋe,t ɤ ŋ e,,,32329,,4045
10489,the tail,尾巴,tail,tɤ-jme,tɤ-jme,t ɤ ◦ j m e,,,10489,,84
25838,the thigh,,thigh,tɯ-χpɣi,tɯ-χpɣi,t ɯ χ p ɣ i,,,25838,,3110
11125,the thunder,,,tʰoʁ,tʰoʁ,tʰ o ʁ,,tib[tʰog],11125,,2526
25839,the tiger,,tiger,khu,khu,kʰ u,,,25839,,2645
11231,the tongue,舌头,tongue,tɯ-mdʑu,tɯ-mdʑu,t ɯ ◦ m dʑ u,,,11231,,3227
11284,the tooth (front),牙齿,tooth,tɯ-ɕɣa,tɯ-ɕɣa,t ɯ ◦ ɕ ɣ a,,,11284,,10482
11337,the tree,树,tree,si,si,s i,,,11337,,3396
11761,the water,水,water,tɯ-ci,tɯ-ci,t ɯ ◦ c i,,,11761,,3374
25840,the wheat,,wheat,qaj,qaj,q a j,,,25840,,3241
12238,the wife,妻子,,tɤ-rʑaβ,tɤ-rʑaβ,t ɤ ◦ r ʑ a β,,,12238,,2935
12291,the wind,风,,qale,qale,q a l e,,,12291,,994
12344,the wing,翅膀,,ɯ-ʁar,ɯ-ʁar,ɯ ◦ ʁ a r,,,12344,,3315
25841,the wolf,,wolf,spjaŋkɯ,spjaŋkɯ,s p j a ŋ k ɯ,,tib[spʲaŋ.ki],25841,,741
12397,the woman,女人,woman,tɕheme,tɕheme,tɕʰ e m e,,,12397,,29768
12450,the wood (material),,,si,si,s i,,,12450,,8175
12503,the work,,,ta-ma,ta-ma,t a ◦ m a,,,12503,,0
12556,the worm,虫,,qajɯ,qajɯ,q a j ɯ,,,12556,,2984
12662,the year,年,,tɯ-xpa,tɯ-xpa,t ɯ ◦ x p a,,,12662,,29777
10648,there,那儿,,nɯreri,nɯreri,n ɯ r e r i,,,10648,,2711
10701,they [third person plural],他们,,ʑara,ʑara,ʑ a r a,,,10701,,0
10754,thick,厚,,jaʁ,jaʁ,j a ʁ,,,10754,,977
10807,thin (object),薄,,mba,mba,mb a,,,10807,,3196
10913,this,这,this,ki,ki,k i,,,10913,,2756
10966,thou [second person singular],你,you,nɤʑo,nɤʑo,n ɤ ʑ o,,,10966,,10475
11019,three,三,,χsɯm,χsɯm,χ s ɯ m,,tib[gsum],11019,,283
419,to be alive,活的,,sɯsu,sɯsu,s ɯ s u,,,419,,280
684,to bite,咬,bite,mtsɯɣ,mtsɯɣ,m ts ɯ ɣ,,,684,,2223
843,to blow (of wind),吹,,qale βzu,qale βzu,q a l e β z u,,,843,,3046
1108,to breathe,呼吸,,ɯ-sŋɯro (lɤt),ɯ-sŋɯro (lɤt),ɯ ◦ s ŋ ɯ r o _ l ɤ t ),,,1108,,0
30313,to burn [intransitive],,,nɯt,nɯt,n ɯ t,,,30313,,3198
1161,to burn [transitive],烧,burn,βlɯ,βlɯ,β l ɯ,,,1161,,0
25842,to burn [transitive],,brun (it),nɯt,nɯt,n ɯ t,,,25842,,0
1214,to buy,,,χtɯ,χtɯ,χ t ɯ,,,1214,,2333
1267,to chew,,,nɤŋka,nɤŋka,n ɤ ŋ k a,,,1267,,1534
1373,to choose,,,ntsʰi,ntsʰi,n tsʰ i,,,1373,,0
1426,to climb,,,nɯʁrɯʁra,nɯʁrɯʁra,n ɯ ʁ r ɯ ʁ r a,,,1426,,0
1585,to come,来,come,ɣi,ɣi,ɣ i,,,1585,,759
1638,to cook,,,sqa,sqa,s q a,,,1638,,0
31801,to count,,,χsɤr,χsɤr,χ s ɤ r,,,31801,,3738
1744,to count,数,,rtsi,rtsi,r ts i,,tib[rtsi],1744,,1019
1797,to cry (weep),,,ɣɤwu,ɣɤwu,ɣ ɤ w u,,,1797,,1127
1850,to cut,砍,,rɤkrɯ,rɤkrɯ,r ɤ k r ɯ,,,1850,,0
1956,to die,死,die,si,si,s i,,,1956,,163
2009,to dig,挖,,lɣa,lɣa,l ɣ a,,,2009,,3223
2221,to drink,喝,drink,tsʰi,tsʰi,tsʰ i,,,2221,,2416
2486,to eat,吃,eat,ndza,ndza,ⁿdz a,,,2486,,3419
2698,to fall,掉,,atɤr,atɤr,a t ɤ r,,,2698,,0
2910,to fear (be afraid),怕,,mu,mu,m u,,,2910,,0
3122,to fight,打架,,alɯlɤt,alɯlɤt,a l ɯ l ɤ t,,,3122,,1456
3334,to float,漂浮,,ndʑaʁ,ndʑaʁ,ndʑ a ʁ,,,3334,,2699
3387,to flow,流,,jit,jit,j i t,,,3387,,1603
3493,to fly (move through air),飞,fly,nɯqambɯmbjom,nɯqambɯmbjom,n ɯ q a mb ɯ mb j o m,,,3493,,10206
25788,to forget,,forget,jmɯt,jmɯt,j m ɯ t,,,25788,,1575
3758,to freeze (intransitive),结冰,,jpɣom,jpɣom,j p ɣ o m,,,3758,,0
3917,to give,给,give,mbi,mbi,m b i,,,3917,,1913
4129,to grow,,,ndzɤt,ndzɤt,n d z ɤ t,,,4129,,0
4394,to hear,听见,hear,mtsʰɤm,mtsʰɤm,m tsʰ ɤ m,,,4394,,3152
31310,to hide (conceal),,,nɤtsɯ,nɤtsɯ,n ɤ ts ɯ,,,31310,,3228
4606,to hide (conceal),,,sɤnbaʁ,sɤnbaʁ,s ɤ n b a ʁ,,,4606,,1950
4659,to hit,打,,ʁndɯ,ʁndɯ,ʁ n d ɯ,,,4659,,0
4712,to hold,拿,,ndo,ndo,n d o,,,4712,,1998
4977,to hunt,打猎,,ɣɤrʁaʁ,ɣɤrʁaʁ,ɣ ɤ r ʁ a ʁ,,,4977,,1455
5242,to kill,杀,kill,sat,sat,s a t,,,5242,,3125
25794,to knead,,knead,rɤlaj,rɤlaj,r ɤ l a j,,,25794,,3105
32341,to knead,,,ɣle,ɣle,ɣ l e,,,32341,,4047
5348,to know (something),知道,know,sɯz,sɯz,s ɯ z,,,5348,,2279
5454,to laugh,笑,,nɤre,nɤre,n ɤ r e,,,5454,,438
25797,to learn,,learn,βzjoz,βzjoz,β z j o z,,tib[sbʲaŋs],25797,,2435
10277,to lick,吮,,nɯntsɯɣ,nɯntsɯɣ,n ɯ n ts ɯ ɣ,,,10277,,3164
5666,to lie down,,,rŋgɯ,rŋgɯ,r ŋ g ɯ,,,5666,,2363
5719,"to lie, rest",趟,lie,rŋgɯ,rŋgɯ,r ŋ g ɯ,,,5719,,0
25799,to marry (a man marries a woman),,marry,qru,qru,q r u,,,25799,,3106
7150,to open,,,cɯ,cɯ,c ɯ,,,7150,,0
7362,"to plant (vegetals, rice)",,,ji,ji,j i,,,7362,,722
7415,to play,玩,,anɯɣro,anɯɣro,a n ɯ ɣ r o,,,7415,,3258
7468,to pull,拉,,rɤɕi,rɤɕi,r ɤ ɕ i,,,7468,,2354
7521,to push,推,,sthoʁ,sthoʁ,s tʰ o ʁ,,,7521,,2768
7733,to reside (live),,,rɤʑi,rɤʑi,r ɤ ʑ i,,,7733,,2805
8210,to rub,擦,,pɕiz,pɕiz,pɕ i z,,1,8210,,0
25804,to run,,run,rɟɯɣ,rɟɯɣ,r ɟ ɯ ɣ,,tib[rgʲug],25804,,729
8369,to say,说,say,ti,ti,t i,,,8369,,0
8422,to scratch,抓,,rɤβraʁ,rɤβraʁ,r ɤ β r a ʁ,,,8422,,2403
8475,to see,看见,see,mto,mto,m t o,,,8475,,2472
8634,to sew,缝,,tʂɯβ,tʂɯβ,tʂ ɯ β,,,8634,,0
8740,to shoot (an arrow),,,tɯdi lɤt,tɯdi lɤt,t ɯ d i + l ɤ t,,,8740,,2933
9005,to sing,唱,,nɯrɤɣo,nɯrɤɣo,n ɯ r ɤ ɣ o,,,9005,,3058
9058,to sit,坐,sit,amdzɯ,amdzɯ,a m d z ɯ,,,9058,,0
9270,to sleep,睡,sleep,nɯʑɯβ,nɯʑɯβ,n ɯ ʑ ɯ β,,,9270,,2244
9376,to smell (perceive odor) [transitive],闻,,nɤmnɤm,nɤmnɤm,n ɤ m n ɤ m,,,9376,,67
31296,"to sow (broadcast, scatter seeds)",,,χtɤr,χtɤr,χ t ɤ r,,Tib[gtor],31296,,3584
