ID	CONCEPT	CHINESE	GLOSS_IN_SOURCE	VALUE	FORM	TOKENS	MORPHEME_STRUCTURE	BORROWING	SAGART_ID	NOTE	COGID
17426	the heart		heart	tə ʃnᴇ	tə ʃnᴇ	t ə _ ʃ n ᴇ			17426		539
17517	the hoof		hoof	tɑ kɑ	tɑ kɑ	t ɑ _ k ɑ			17517		2609
17516	the horn (keratinized skin)		horn	tə ru	tə ru	t ə _ r u			17516		312
17521	the horse		horse	mbro	mbro	m b r o			17521	!	3151
17707	the house		house	tə tʃəm	tə tʃəm	t ə _ tʃ ə m			17707		209
17501	the husband		husband	phou jɑ	phou jɑ	ph o u _ j ɑ			17501		3992
17339	the ice		ice	ta rkɑm	ta rkɑm	t a _ r k ɑ m			17339	!	2388
19192	the knee		knee	tə mŋɑ	tə mŋɑ	t ə _ m ŋ ɑ			19192	!	1193
17352	the lake		lake	mtsho	mtsho	m tsh o		tib[mtsʰo]	17352	!	387
17602	the leaf		leaf	tɐi wɐk	tɐi wɐk	t ɐ i _ w ɐ k			17602		881
19138	the lip (the lips)		lip	tə ʃnos	tə ʃnos	t ə _ ʃ n o s			19138		1254
17427	the liver		liver	tə pʃu	tə pʃu	t ə _ p ʃ u			17427	!	2076
17583	the louse		louse	sor	sor	s o r			17583		807
17425	the lung		lung	tə rtshos	tə rtshos	t ə _ r tsh o s			17425	!	716
17446	the man (male human)		man	tə tsɑ	tə tsɑ	t ə _ ts ɑ			17446		730
17661	the meat		meat	ʃɑ	ʃɑ	ʃ ɑ			17661		10227
17326	the moon		moon	tsə lɑ	tsə lɑ	ts ə _ l ɑ			17326		2081
17587	the mosquito		mosquito	wɐs stsɐ	wɐs stsɐ	w ɐ s _ s ts ɐ			17587	!	2689
16050	the mother		mother	tə mo	tə mo	t ə _ m o			16050		1213
17345	the mountain		hill / mountain	tɑ wɑt	tɑ wɑt	t ɑ _ w ɑ t			17345		673
17553	the mouse or rat		mouse	pə ju	pə ju	p ə _ j u			17553	!	10424
17387	the mouth		mouth	tə khɑ	tə khɑ	t ə _ kh ɑ		Tib[kha]	17387		10405
17360	the mud		mud	tɑ tʂo	tɑ tʂo	t ɑ _ tʂ o			17360		682
16058	the nail (fingernail or claw)		nail	tɑ ndzru	tɑ ndzru	t ɑ _ n dz r u			16058	!	1194
17837	the name		name	tə rmᴇ	tə rmᴇ	t ə _ r m ᴇ			17837	!	18
17390	the neck		neck	tə mki	tə mki	t ə _ m k i			17390	!	695
21182	the needle (for sewing)		needle	tɑ kɑp	tɑ kɑp	t ɑ _ k ɑ p			21182		10231
19471	the nit		nit	ndʒə ru	ndʒə ru	n dʒ ə _ r u			19471	!	190
17383	the nose		nose	tə ʃnɑ	tə ʃnɑ	t ə _ ʃ n ɑ			17383		2090
17552	the otter		otter	tʃhə srɑm	tʃhə srɑm	tʃh ə _ s r ɑ m		tib	17552		1290
17532	the pig		pig	pɑk	pɑk	p ɑ k			17532		2092
17332	the rain		rain	tə mu	tə mu	t ə _ m u			17332		1164
17333	the rainbow		rainbow	ndʒɑ	ndʒɑ	n dʒ ɑ		Tibetan[ɴdʑa]	17333	!	94
17351	the river		river	tʃə khɑ	tʃə khɑ	tʃ ə _ kh ɑ		Tib [tɕʰu.kha]	17351		400
17355	the road		road	tʂəlɑ	tʂəlɑ	tʂ ə l ɑ			17355	!	2850
20529	the root		root	tɐ srɐm	tɐ srɐm	t ɐ _ s r ɐ m			20529		225
17797	the rope		rope / string	tə brᴇ	tə brᴇ	t ə _ b r ᴇ			17797		10164
17370	the salt		salt	tshɐ	tshɐ	tsh ɐ		tib[tsʰʷa]	17370		4160
17358	the sand		sand	kə wᴇk	kə wᴇk	k ə _ w ᴇ k			17358		2415
17353	the sea		sea	rɟjɐ mtsho	rɟjɐ mtsho	r ɟ j ɐ _ m tsh o		tib[rgʲa.mtsʰo]	17353	!	3122
17624	the seed		seed	tə rpi	tə rpi	t ə _ r p i			17624	!	4165
17525	the sheep		sheep	kə jo	kə jo	k ə _ j o			17525		342
30610	the shit		excrement (noun)	tə phʃᴇ	tə phʃᴇ	t ə _ phʃ ᴇ			30610		3581
17391	the shoulder		shoulder	tɑ rpɑk	tɑ rpɑk	t ɑ _ r p ɑ k			17391	!	13
17801	the sickle		sickle	tə ntwɑ	tə ntwɑ	t ə _ n t w ɑ			17801	!	3299
17410	the skin		skin	tə ndʐi	tə ndʐi	t ə _ n dʐ i			17410	!	2473
18777	the sky		sky	nɐm khɐ	nɐm khɐ	n ɐ m _ kh ɐ		Tib[nam.mkha]	18777		254
17341	the smoke		smoke	tɐ khə	tɐ khə	t ɐ _ kh ə			17341		68
19968	the snake		snake	kha brᴇ	kha brᴇ	kh a _ b r ᴇ			19968		70
17334	the snow		snow	tɐi pɑ	tɐi pɑ	t ɐ i _ p ɑ			17334		2372
17477	the son		son	tə tsɑ	tə tsɑ	t ə _ ts ɑ			17477		73
17565	the sparrow		sparrow	pɑ tsɑ	pɑ tsɑ	p ɑ _ ts ɑ			17565		3599
20321	the spider		spider	khɑ ʃnɑ	khɑ ʃnɑ	kh ɑ _ ʃ n ɑ			20321		1756
17327	the star		star	tsəu ri	tsəu ri	ts ə u _ r i			17327		1073
21218	the stick		rod / stick	tɐ ndɐr	tɐ ndɐr	t ɐ _ n d ɐ r			21218	!	3340
30680	the stone (a piece of)		stone (noun)	ɟjə lək	ɟjə lək	ɟ j ə _ l ə k			30680		3594
17325	the sun		sun	kə jɑm	kə jɑm	k ə _ j ɑ m			17325		2355
17520	the tail		tail	tɐ jmi	tɐ jmi	t ɐ _ j m i			17520	!	84
17397	the thigh		thigh	tə phək pɑ	tə phək pɑ	t ə _ ph ə k _ p ɑ			17397		699
17330	the thunder		thunder	tɑ rmok	tɑ rmok	t ɑ _ r m o k			17330	!	90
17545	the tiger		tiger	khuŋ	khuŋ	kh u ŋ			17545		2645
17422	the tongue		tongue	tə ʃmᴇ	tə ʃmᴇ	t ə _ ʃ m ᴇ			17422		3784
19355	the tooth (front)		tooth	tə swɑ	tə swɑ	t ə _ s w ɑ			19355		10482
20361	the tree		tree	ʃə phu	ʃə phu	ʃ ə _ ph u			20361		3396
17361	the water		water	tə ȶʃi	tə ȶʃi	t ə _ ȶʃ i			17361		3374
21239	the wheat		wheat	ti	ti	t i			21239		4036
17502	the wife		wife	tɑ rɟjɑp	tɑ rɟjɑp	t ɑ _ r ɟ j ɑ p			17502		2935
17331	the wind		wind	khɑ li	khɑ li	kh ɑ _ l i			17331	!	994
17541	the wing		wing	tɑ rkhɑm	tɑ rkhɑm	t ɑ _ r kh ɑ m			17541	!	3327
16129	the wolf		wolf	spjɑŋ kə	spjɑŋ kə	s p j ɑ ŋ _ k ə		tib[spʲaŋ.ki]	16129	!	741
22263	the woman		woman	tə mi	tə mi	t ə _ m i			22263		29768
24176	the wood (material)		wood / log	ʃᴇ	ʃᴇ	ʃ ᴇ			24176		2974
20291	the worm		insect / worm	kə lu	kə lu	k ə _ l u			20291		0
24174	the year		year	pɑ	pɑ	p ɑ			24174		29777
17988	there		there	wu təi	wu təi	w u _ t ə i			17988		4019
18008	thick		thick	kə jɑk	kə jɑk	k ə _ j ɑ k			18008		977
30586	thin (object)		thin	kə mbɑ	kə mbɑ	k ə _ m b ɑ			30586		3196
22911	thin (slim)		thin	kə nə ȵɑm mkhi	kə nə ȵɑm mkhi	k ə _ n ə _ ȵ ɑ m _ m kh i			22911	!	0
17982	this		this	ʃtə	ʃtə	ʃ t ə			17982	!	4022
17974	thou [second person singular]		you	no	no	n o			17974		10475
22064	three		three	kə sɑm	kə sɑm	k ə _ s ɑ m			22064	!	283
18072	to be alive		living (adj.)	kə sə so	kə sə so	k ə _ s ə _ s o			18072		280
18531	to bite		bite	khɑ mtʃik kɐ lɐt	khɑ mtʃik kɐ lɐt	kh ɑ _ m tʃ i k _ k ɐ _ l ɐ t			18531	!	2223
18522	to blow (of wind)		blow (one's nose)	tə ʃnɐm kɑ snɑr	tə ʃnɐm kɑ snɑr	t ə _ ʃ n ɐ m _ k ɑ _ s n ɑ r			18522		3361
18191	to burn [intransitive]		burn	kə nɑt	kə nɑt	k ə _ n ɑ t			18191		3198
23930	to buy		buy	kɑ ki	kɑ ki	k ɑ _ k i			23930		2778
24536	to chew		chew	kɑ wɑ ŋkᴇi	kɑ wɑ ŋkᴇi	k ɑ _ w ɑ _ ŋ k ᴇ i			24536	!	1534
18349	to come		come	kɑ po	kɑ po	k ɑ _ p o			18349		759
18456	to count		count (numbers)	kɐ rtsə	kɐ rtsə	k ɐ _ r ts ə		tib[rtsi]	18456	!	1019
20697	to cry (weep)		cry	kɑ ŋɑ kru	kɑ ŋɑ kru	k ɑ _ ŋ ɑ _ k r u			20697		3414
18462	to die		die	kɑ ʃi	kɑ ʃi	k ɑ _ ʃ i			18462		163
18487	to dig		dig / scoop out	kɑ lwɑ	kɑ lwɑ	k ɑ _ l w ɑ			18487		3223
24313	to drink		drink	kɑ mot	kɑ mot	k ɑ _ m o t			24313		2857
18138	to eat		eat	kɑ zɑ	kɑ zɑ	k ɑ _ z ɑ			18138		3419
18162	to fight		fight	tɐ lɐ lɐt kɑ pɑ	tɐ lɐ lɐt kɑ pɑ	t ɐ _ l ɐ _ l ɐ t _ k ɑ _ p ɑ			18162		1456
18394	to float		float	kə wɐ tsi wɐt	kə wɐ tsi wɐt	k ə _ w ɐ _ ts i _ w ɐ t			18394		3288
18356	to flow		flow (of water)	(tə tʃi) kə ndə	(tə tʃi) kə ndə	t ə _ tʃ i _ k ə _ n d ə			18356	!	3267
18219	to fly (move through air)		fly	kɑ bjɑm	kɑ bjɑm	k ɑ _ b j ɑ m			18219		10206
18492	to forget		forget	kɐ jməs	kɐ jməs	k ɐ _ j m ə s			18492	!	1575
24196	to give		give	kɐ wə	kɐ wə	k ɐ _ w ə			24196		1913
18477	to hear		hear	kɑ msɑm	kɑ msɑm	k ɑ _ m s ɑ m			18477	!	3152
18118	to hide (conceal)		hide (sthg.)	kɑ ʃɑ pki	kɑ ʃɑ pki	k ɑ _ ʃ ɑ _ p k i			18118	!	3170
25709	to hold		hold (a pen)	(pər) kɐ ndʐət	(pər) kɐ ndʐət	p ə r _ k ɐ _ n dʐ ə t			25709	!	1441
16095	to hunt		hunt	tɐ rwɐk kɑ pɑ	tɐ rwɐk kɑ pɑ	t ɐ _ r w ɐ k _ k ɑ _ p ɑ			16095		1455
25276	to kill		kill	kɑ sɑt	kɑ sɑt	k ɑ _ s ɑ t			25276		3125
18422	to knead		knead (dough)	kɑ ni	kɑ ni	k ɑ _ n i			18422		4197
18550	to know (something)		know	kɐ ʃə	kɐ ʃə	k ɐ _ ʃ ə			18550		2279
18521	to laugh		laugh / smile	kɑ nɑ ri	kɑ nɑ ri	k ɑ _ n ɑ _ r i			18521		438
18524	to learn		learn	kɐ slɐp	kɐ slɐp	k ɐ _ s l ɐ p		tib[slob]	18524		439
18472	to lick		lick / lap	kɑ nə ntsok	kɑ nə ntsok	k ɑ _ n ə _ n ts o k			18472	!	3164
18468	to lie down		lie down	lɐ nə ʒgə	lɐ nə ʒgə	l ɐ _ n ə _ ʒ g ə			18468	!	2363
18411	to marry (a man marries a woman)		marry (a woman)	kɑ kro	kɑ kro	k ɑ _ k r o			18411		3106
18539	to plant (vegetals, rice)		plant (trees)	kɑ plu	kɑ plu	k ɑ _ p l u			18539		3373
18491	to play		play / amuse oneself	kɑ mbri	kɑ mbri	k ɑ _ m b r i			18491		3341
22803	to pull		pull / lead (a cow) along	kɑ prɑk	kɑ prɑk	k ɑ _ p r ɑ k			22803		2525
18482	to push		push / shove	kɐ ktʂɐk	kɐ ktʂɐk	k ɐ _ k tʂ ɐ k			18482	!	1116
18316	to reside (live)		live / reside	kɑ ȵi	kɑ ȵi	k ɑ _ ȵ i			18316		1038
23998	to run		run	kɐ rɟjək	kɐ rɟjək	k ɐ _ r ɟj ə k		tib[rgʲug]	23998	!	729
18377	to scratch		scratch (an itch)	kɐ rɐ khrok	kɐ rɐ khrok	k ɐ _ r ɐ _ kh r o k			18377		3276
20956	to see		see	kɑ mto	kɑ mto	k ɑ _ m t o			20956	!	2472
25320	to shoot (an arrow)		shoot (an arrow)	kə pᴇ kɐ lɐt	kə pᴇ kɐ lɐt	k ə _ p ᴇ _ k ɐ _ l ɐ t			25320		2933
18128	to sing		sing	khɐ bʒə kɑ pɑ	khɐ bʒə kɑ pɑ	kh ɐ _ b ʒ ə _ k ɑ _ p ɑ			18128	!	3254
18460	to sleep		sleep	kɑ rmɑ	kɑ rmɑ	k ɑ _ r m ɑ			18460	!	1107
25650	to smell (perceive odor) [transitive]		smell	kɐ nɐ ŋkhsə ŋkhsət	kɐ nɐ ŋkhsə ŋkhsət	k ɐ _ n ɐ _ ŋ kh s ə _ ŋ kh s ə t			25650	!	3087
30628	to sow (broadcast, scatter seeds)		scatter (seeds) (verb)	(tə rpi) kɐ ktor	(tə rpi) kɐ ktor	k ɐ _ k t o r		Tib[gtor]	30628		3584
18481	to spit		spit	(tə ŋɑr) kɐ phʃət	(tə ŋɑr) kɐ phʃət	t ə _ ŋ ɑ r _ k ɐ _ ph ʃ ə t			18481	!	1115
18542	to stand		stand	kɑ rjɑp	kɑ rjɑp	k ɑ _ r j ɑ p			18542		2246
18479	to steal		steal	kɑ nə ʃmo	kɑ nə ʃmo	k ɑ _ n ə _ ʃ m o			18479		3334
18511	to think (reflect)		think	səm◦mnot kɑpɑ	səm◦mnot kɑpɑ	s ə m ◦ m n o t _ k ɑ p ɑ		Tib [sam blo]	18511	!	2500
18512	to think (reflect)		think	sə so kɑpɑ	sə so kɑpɑ	s ə _ s o _ k ɑ p ɑ			18512	!	10586
18480	to throw		throw / hurl	kɐ nɐ stəm	kɐ nɐ stəm	k ɐ _ n ɐ _ s t ə m			18480	!	3336
18382	to vomit		throw up / vomit	kɐ mə mphɐt	kɐ mə mphɐt	k ɐ _ m ə _ m ph ɐ t			18382	!	736
18557	to walk		walk	kɑ ptʂᴇ	kɑ ptʂᴇ	k ɑ _ p tʂ ᴇ			18557	!	3785
18115	to wipe		wipe (the table)	kɑ phis	kɑ phis	k ɑ _ ph i s		tib[pʰjis]	18115		2495
17867	today		today	mə sni	mə sni	m ə _ s n i			17867		1313
17870	tomorrow		tomorrow	so sni	so sni	s o _ s n i			17870		2832
17925	twenty		twenty	kə nəs ʃtʃᴇ	kə nəs ʃtʃᴇ	k ə _ n ə s _ ʃ tʃ ᴇ			17925	!	2812
17913	two		two	kə nᴇs	kə nᴇs	k ə _ n ᴇ s			17913	!	102
17973	we [first person plural inclusive]		we	ŋə ȵᴇ	ŋə ȵᴇ	ŋ ə _ ȵ ᴇ			17973		4027
22925	wet		wet	kə ʃtʃit	kə ʃtʃit	k ə _ ʃ tʃ i t			22925	!	2547
17991	what		what	thə	thə	th ə			17991		5949
17992	where		where	kə təi	kə təi	k ə _ t ə i			17992		4028
22460	white		white	kə prɑm	kə prɑm	k ə _ p r ɑ m			22460		10173
17990	who		who	sə	sə	s ə			17990		2253
18024	yellow		yellow	khsər po	khsər po	kh s ə r _ p o		Tib[ser]	18024	!	563
17868	yesterday		yesterday	mə ʃᴇr sni	mə ʃᴇr sni	m ə _ ʃ ᴇ r _ s n i			17868		3040
25769	you [second person plural]			ȵo	ȵo	ȵ o			25769		3007
18055	young		young	tɑ bli kə tsi	tɑ bli kə tsi	t ɑ _ b l i _ k ə _ ts i			18055		3476
