ID	CONCEPT	CHINESE	GLOSS_IN_SOURCE	VALUE	FORM	TOKENS	MORPHEME_STRUCTURE	BORROWING	SAGART_ID	NOTE	COGID
38835	horizontal			ʁzdədə́m	ʁzdədə́m				38835		0
38836	hot			tsʰîd	tsʰîd				38836		0
38837	hot			skí	skí				38837		0
38838	how			tʰjæ̂mɲəd	tʰjæ̂mɲəd				38838		0
38839	hundred			ʁvrjî	ʁvrjî				38839		0
38841	inside			noŋzgô	noŋzgô				38841		0
38842	knife			bərzé	bərzé				38842		0
38843	late			vlé	vlé				38843		0
38844	left			skə̂ɣ	skə̂ɣ				38844		0
38845	light (of weight)			jê	jê				38845		0
38846	long			srê	srê				38846		0
38847	male			zî	zî				38847		0
38848	many			ʁbôɣ	ʁbôɣ				38848		0
38849	many			vɟæχtsə̂ɣ	vɟæχtsə̂ɣ				38849		0
38850	many			ɟə̂dədə	ɟə̂dədə				38850		0
38851	middle			χcə̂l	χcə̂l				38851		0
38852	morning			sêrʁi	sêrʁi				38852		0
38853	narrow			tsræ̂z	tsræ̂z				38853		0
38854	narrow			ʁrô	ʁrô				38854		0
38855	near			ntʰǽʁ	ntʰǽʁ				38855		0
38856	new			xsæ̂rpɑ	xsæ̂rpɑ				38856		0
38857	nine			ŋgə́d	ŋgə́d				38857		0
38858	noon			snə̂go	snə̂go				38858		0
38859	not			mə-	mə-				38859		0
38860	old (of person)			dɑ́r	dɑ́r				38860		0
38861	one			ræ̂ɣ	ræ̂ɣ				38861		0
38862	other			kʰəkʰɑ̂	kʰəkʰɑ̂				38862		0
38863	outside			bjǽz	bjǽz				38863		0
38864	painful			ŋə̂m	ŋə̂m				38864		0
38865	red			mnə̂ɣ	mnə̂ɣ				38865		0
38866	right			scʰə́ɣ	scʰə́ɣ				38866		0
38867	rotten (of fruits)			xtsə́d	xtsə́d				38867		0
38868	round			χtə́m	χtə́m				38868		0
38869	salty			tsʰrə̂	tsʰrə̂				38869		0
38870	seven			sɲæ̂	sɲæ̂				38870		0
38871	sharp			zóɣ	zóɣ				38871		0
38872	short			xtə̂z	xtə̂z				38872		0
38873	shy			bəmstʰûd	bəmstʰûd				38873		0
38874	sick			tʰǽ ŋə̂m	tʰǽ ŋə̂m				38874		0
38875	six			xtɕêɣ	xtɕêɣ				38875		0
38876	small			lŋǽʁ	lŋǽʁ				38876		0
38877	smooth			mblɑ́ɣ	mblɑ́ɣ				38877		0
38878	soft			mnû	mnû				38878		0
38879	soft			ndʑǽm	ndʑǽm				38879		0
38880	soft			nvə̂d	nvə̂d				38880		0
38881	soft			mɲə́n	mɲə́n				38881		0
38882	some			gə-	gə-				38882		0
38883	stone (of fruit)			ɣzbjə́m	ɣzbjə́m				38883		0
38884	straight			stû	stû				38884		0
38885	ten			sjə̂d	sjə̂d				38885		0
38886	that			ætə̂	ætə̂				38886		0
38887	the ant			skʰrôɣ	skʰrôɣ				38887		0
38888	the armpit			pjæqə̂vi	pjæqə̂vi				38888		0
38889	the ashes			xçí	xçí				38889		0
38890	the ashes			χjí	χjí				38890		0
38891	the back			ské	ské				38891		0
38892	the bamboo			ʁjû	ʁjû				38892		0
38893	the bark			χcʰəvɑ̂	χcʰəvɑ̂				38893		0
38894	the barley (tibetan or highland)			ɕə̂	ɕə̂				38894		0
38895	the belly			ɣdû	ɣdû				38895		0
38896	the bird			ɣbjə̂m	ɣbjə̂m				38896		0
38897	the blood			sə̂	sə̂				38897		0
38898	the body hair (hair or fur)			rmə̂	rmə̂				38898		0
38899	the bone			ɕerə́	ɕerə́				38899		0
38900	the branch			dzə̂ɣ	dzə̂ɣ				38900		0
38901	the breast (female)			nunû	nunû				38901		0
38902	the child			ɲæʁdí	ɲæʁdí				38902		0
38903	the child (descendant)			ɲæʁdí	ɲæʁdí				38903		0
38904	the child (young human)			ɲæʁdí	ɲæʁdí				38904		0
38905	the cloud			zdə̂m	zdə̂m				38905		0
38906	the daughter			məlé	məlé				38906		0
38907	the day (opposed to night)			snə̂go	snə̂go				38907		0
38908	the dew			dzə̂dó	dzə̂dó				38908		0
38909	the dog			kətɑ́	kətɑ́				38909		0
38910	the dream			rmô	rmô				38910		0
38911	the dust			rdə̂̂l	rdə̂̂l				38911		0
38912	the ear			ɲə̂	ɲə̂				38912		0
38913	the earth (soil)			ɣdzóɣ	ɣdzóɣ				38913		0
38914	the earthworm			rɲælî	rɲælî				38914		0
38915	the egg			zgæ̂ŋæʁ	zgæ̂ŋæʁ				38915		0
38916	the eye			môɣ	môɣ				38916		0
38917	the fat (grease)			rtsə̂ɣ	rtsə̂ɣ				38917		0
38918	the father			ɑ̂vɑ	ɑ̂vɑ				38918		0
38919	the feather			fɕæ̂ʁpɑ	fɕæ̂ʁpɑ				38919		0
38920	the fire			ʁmə́	ʁmə́				38920		0
38921	the fish			ɣdəʁjú	ɣdəʁjú				38921		0
38922	the flea			zlə̂z	zlə̂z				38922		0
38923	the flower			metæ̂ʁ	metæ̂ʁ				38923		0
38924	the fog			zdə̂m	zdə̂m				38924		0
38925	the foot			gɑ́v	gɑ́v				38925		0
38926	the forest			sæpó	sæpó				38926		0
38927	the fox			ʁɟvæ̂d	ʁɟvæ̂d				38927		0
38928	the frog			χspæɟǽl	χspæɟǽl				38928		0
38929	the front (front side)			dʑəgó	dʑəgó				38929		0
38930	the frost			sŋɑ́r	sŋɑ́r				38930		0
38931	the fruit			ɕɑ̂ŋtoʁ	ɕɑ̂ŋtoʁ				38931		0
38932	the girl			məlé	məlé				38932		0
38933	the goat			tsʰǽd	tsʰǽd				38933		0
38934	the grass			χɕí	χɕí				38934		0
38935	the hail			lmúɣ	lmúɣ				38935		0
38936	the hair			rmə̂	rmə̂				38936		0
38937	the hair (of the head)			ʁormə́	ʁormə́				38937		0
38938	the hand			jóɣ	jóɣ				38938		0
38939	the head			ʁû	ʁû				38939		0
38940	the heart			sjɑ́r	sjɑ́r				38940		0
38941	the hoof			qæ̂ze	qæ̂ze				38941		0
38942	the horn (keratinized skin)			rə̂	rə̂				38942		0
38943	the horse			bró	bró				38943		0
38944	the house			jə̂m	jə̂m				38944		0
38945	the husband			ɣmɑ́ɣ	ɣmɑ́ɣ				38945		0
38946	the ice			rpʰə́m	rpʰə́m				38946		0
38947	the intestines			rɟəmɑ̂	rɟəmɑ̂				38947		0
38948	the knee			rŋí	rŋí				38948		0
38949	the knife			bərzé	bərzé				38949		0
38950	the lake			mtsʰû	mtsʰû				38950		0
38951	the leaf			lpʰǽʁ	lpʰǽʁ				38951		0
38952	the leg			gɑ́v	gɑ́v				38952		0
38953	the lightning			nslɑ́v	nslɑ́v				38953		0
38954	the lip (the lips)			mtɕʰə́	mtɕʰə́				38954		0
38955	the liver			fsé	fsé				38955		0
38956	the louse			ɕóɣ	ɕóɣ				38956		0
38957	the lung			rtsʰóz	rtsʰóz				38957		0
38958	the man (male human)			zî	zî				38958		0
38959	the meat			bjænê	bjænê				38959		0
38960	the moon			snelə́	snelə́				38960		0
38961	the morning			sêrʁi	sêrʁi				38961		0
38962	the mosquito			ɬtɕæʁmtɕʰəmɑ̂	ɬtɕæʁmtɕʰəmɑ̂				38962		0
38963	the mother			æ̂mæ	æ̂mæ				38963		0
38964	the mountain			pʰɑ́d	pʰɑ́d				38964		0
38965	the mouse or rat			fcə̂	fcə̂				38965		0
38966	the mouth			mtɕʰə́	mtɕʰə́				38966		0
38967	the mud			ʁɲô	ʁɲô				38967		0
38968	the nail (fingernail or claw)								38968		0
38969	the name			rmê	rmê				38969		0
38970	the neck			fqə́d	fqə́d				38970		0
38971	the needle (for sewing)			ʁɑ̂v	ʁɑ̂v				38971		0
38972	the night			mêr	mêr				38972		0
38973	the nit			srə́	srə́				38973		0
38974	the noon			snə̂go	snə̂go				38974		0
38975	the nose			snív	snív				38975		0
38976	the otter			sræ̂m	sræ̂m				38976		0
38977	the person			vɟú	vɟú				38977		0
38978	the pig			pʰɑ̂ɣ	pʰɑ̂ɣ				38978		0
38979	the rain			mə̂	mə̂				38979		0
38980	the rainbow			ndʑɑ̂	ndʑɑ̂				38980		0
38981	the rice plant			mbræ̂z	mbræ̂z				38981		0
38982	the river			rɲəmên	rɲəmên				38982		0
38983	the road			tɕʰî	tɕʰî				38983		0
38984	the roof			rbæʁlé	rbæʁlé				38984		0
38985	the root			tɕʰê	tɕʰê				38985		0
38986	the root			qé	qé				38986		0
38987	the root			rû	rû				38987		0
38988	the rope			bré	bré				38988		0
38989	the salt			tsʰí	tsʰí				38989		0
38990	the sand			lbə̂ɣ	lbə̂ɣ				38990		0
38991	the sea			rɟæ̂mtsʰu	rɟæ̂mtsʰu				38991		0
38992	the seed			rvə́	rvə́				38992		0
38993	the sheep			ʁjê	ʁjê				38993		0
38994	the shit			rcɑχpɑ̂	rcɑχpɑ̂				38994		0
38995	the shoulder			lvɑ́ɣ	lvɑ́ɣ				38995		0
38996	the sickle			rjæzǽr	rjæzǽr				38996		0
38997	the skin			dʑə̂	dʑə̂				38997		0
38998	the sky			nəmkʰɑ́	nəmkʰɑ́				38998		0
38999	the smoke			mkʰə́d	mkʰə́d				38999		0
39000	the snake			bə̂r	bə̂r				39000		0
39001	the snow			kʰɑvɑ̂	kʰɑvɑ̂				39001		0
39002	the son			zî	zî				39002		0
39003	the sparrow			pjezə́	pjezə́				39003		0
39004	the spider			qʰɑsɲǽʁ	qʰɑsɲǽʁ				39004		0
39005	the star			zgrə̂	zgrə̂				39005		0
39006	the stick			læɣlæ̂ɣ	læɣlæ̂ɣ				39006		0
39007	the stone (a piece of)			rgəmé	rgəmé				39007		0
39008	the stone (a piece of)			zgælæ̂ɣ	zgælæ̂ɣ				39008		0
39009	the stone (a piece of)			jæɟɑ̂	jæɟɑ̂				39009		0
39010	the sun			ɣnə́	ɣnə́				39010		0
39011	the tail			lmî	lmî				39011		0
39012	the thigh			χpʰəlǽʁ	χpʰəlǽʁ				39012		0
39013	the thunder			tʰôʁ	tʰôʁ				39013		0
39014	the tiger			stæ̂ʁ	stæ̂ʁ				39014		0
39015	the tongue			sní	sní				39015		0
39016	the tooth (front)			ɕəvî	ɕəvî				39016		0
39017	the tree			sæpó	sæpó				39017		0
39018	the water			ɣdə̂	ɣdə̂				39018		0
39019	the wheat			ʁjə̂	ʁjə̂				39019		0
39020	the wife			gəvə̂	gəvə̂				39020		0
39021	the wife			rjɑ́v	rjɑ́v				39021		0
39022	the wind			χpə̂rjuɣ	χpə̂rjuɣ				39022		0
39023	the wing			fɕæ̂ʁpɑ	fɕæ̂ʁpɑ				39023		0
39024	the wolf			spjæŋkə̂	spjæŋkə̂				39024		0
39025	the woman			məlé	məlé				39025		0
39026	the wood (material)			sê	sê				39026		0
39027	the work			tɕû	tɕû				39027		0
39028	the worm			bə̂dʑɑ	bə̂dʑɑ				39028		0
39029	the year			dɣû	dɣû				39029		0
39030	there			ætə̂gə	ætə̂gə				39030		0
39031	they [third person plural]			ætə̂ɟə	ætə̂ɟə				39031		0
39032	they [third person plural]			cə̂ɟə	cə̂ɟə				39032		0
39033	thick			jɑ̂ɣ	jɑ̂ɣ				39033		0
39034	thin			ʁɴjí	ʁɴjí				39034		0
39035	thin (object)			bîɣ	bîɣ				39035		0
39036	thin (slim)			ʁɴjí	ʁɴjí				39036		0
39037	this			cə̂	cə̂				39037		0
39038	thou [second person singular]			nû	nû				39038		0
39039	three			xsə̂m	xsə̂m				39039		0
39040	to be alive			xsû	xsû				39040		0
39041	to bite			nrcʰɑ́d	nrcʰɑ́d				39041		0
39042	to blow (of wind)			mŋód	mŋód				39042		0
39043	to breathe			fɕəsʁî	fɕəsʁî				39043		0
39044	to burn [intransitive]			nɑ̂d	nɑ̂d				39044		0
39045	to burn [transitive]			çó	çó				39045		0
39046	to burn [transitive]			snɑ́d	snɑ́d				39046		0
39047	to buy			ɣdə́	ɣdə́				39047		0
39048	to chew			ntɕæ̂ʁtɕæʁ	ntɕæ̂ʁtɕæʁ				39048		0
39049	to choose			mdæ̂m	mdæ̂m				39049		0
39050	to climb			nrʁə̂rʁɑ	nrʁə̂rʁɑ				39050		0
39051	to come			və̂	və̂				39051		0
39052	to come			rə-tô	rə-tô				39052		0
39053	to cook			tʰô	tʰô				39053		0
39054	to cook			sʁî	sʁî				39054		0
39055	to count			xsə̂r	xsə̂r				39055		0
39056	to cry (weep)			ʁbə̂	ʁbə̂				39056		0
39057	to cut			tsæ̂ɣ	tsæ̂ɣ				39057		0
39058	to cut			rvæ̂jæd	rvæ̂jæd				39058		0
39059	to cut			spæ̂tsæɣ	spæ̂tsæɣ				39059		0
39060	to die			sə̂	sə̂				39060		0
39061	to dig			slû	slû				39061		0
39062	to drink			tʰê	tʰê				39062		0
39063	to eat			dzîd	dzîd				39063		0
39064	to fall			χpʰóɣ	χpʰóɣ				39064		0
39065	to fear (be afraid)			χfscə̂r	χfscə̂r				39065		0
39066	to fight			χtsʰətsʰə́	χtsʰətsʰə́				39066		0
39067	to float			ʁgrê	ʁgrê				39067		0
39068	to flow								39068		0
39069	to fly (move through air)			ŋɣbjə̂m	ŋɣbjə̂m				39069		0
39070	to forget			lmə̂d	lmə̂d				39070		0
39071	to freeze (intransitive)								39071		0
39072	to give			kʰɑ̂	kʰɑ̂				39072		0
39073	to grow			ɴqʰrɑ́z	ɴqʰrɑ́z				39073		0
39074	to hear			smê	smê				39074		0
39075	to hide (conceal)			spíd	spíd				39075		0
39076	to hit			tsʰə̂	tsʰə̂				39076		0
39077	to hit			tə́l	tə́l				39077		0
39078	to hold			dʑé	dʑé				39078		0
39079	to hunt			rŋɑ̂	rŋɑ̂				39079		0
39080	to kill			sɑ̂d	sɑ̂d				39080		0
39081	to knead			lnî	lnî				39081		0
39082	to know			tsʰé	tsʰé				39082		0
39083	to know (something)			tsʰé	tsʰé				39083		0
39084	to laugh			qʰǽd	qʰǽd				39084		0
39085	to learn			fslɑ́	fslɑ́				39085		0
39086	to learn			nldzé	nldzé				39086		0
39087	to lick			njǽʁ	njǽʁ				39087		0
39088	to lie down			zɟeɟé	zɟeɟé				39088		0
39089	to lie, rest			zɟeɟé	zɟeɟé				39089		0
39090	to marry (a man marries a woman)								39090		0
39091	to open			cʰô	cʰô				39091		0
39092	to plant (vegetals, rice)								39092		0
39093	to play			ɲcʰǽl	ɲcʰǽl				39093		0
39094	to pull			dʑə̂dʑə	dʑə̂dʑə				39094		0
39095	to push			skʰǽɣ	skʰǽɣ				39095		0
39096	to reside (live)			rjê	rjê				39096		0
39097	to rub			sêfsəd	sêfsəd				39097		0
39098	to run			χterjə̂ɣ	χterjə̂ɣ				39098		0
39099	to say			rǽz	rǽz				39099		0
39100	to scratch			spʰróɣ	spʰróɣ				39100		0
39101	to see			vdê	vdê				39101		0
39102	to sew			dɑ̂ɣ	dɑ̂ɣ				39102		0
39103	to shoot (an arrow)			lǽd	lǽd				39103		0
39104	to sing			ʁɴlə̂	ʁɴlə̂				39104		0
39105	to sit			rjê	rjê				39105		0
39106	to sleep			jə̂v	jə̂v				39106		0
39107	to smell (perceive odor) [transitive]			nlələ̂m	nlələ̂m				39107		0
39108	to sow (broadcast, scatter seeds)			tsʰoɣjé vî	tsʰoɣjé vî				39108		0
39109	to spit			stʰú pʰǽd	stʰú pʰǽd				39109		0
39110	to split			χrcʰə̂	χrcʰə̂				39110		0
39111	to squeeze			ftsʰæ̂ʁ	ftsʰæ̂ʁ				39111		0
39112	to stab			rdzô	rdzô				39112		0
39113	to stand			róz	róz				39113		0
39114	to steal			fkə̂	fkə̂				39114		0
39115	to swell			ɣbə̂v	ɣbə̂v				39115		0
39116	to swim			dʑæ̂ʁ	dʑæ̂ʁ				39116		0
39117	to think (reflect)			ntsʰə́	ntsʰə́				39117		0
39118	to throw			ɲcô	ɲcô				39118		0
39119	to tie (together)			rcʰê	rcʰê				39119		0
39120	to turn (around)			nʁôləle	nʁôləle				39120		0
39121	to vomit			mpʰǽz	mpʰǽz				39121		0
39122	to walk			ndʐəvɑ̂	ndʐəvɑ̂				39122		0
39123	to wash			rʑə̂	rʑə̂				39123		0
39124	to wipe			mɑ́r	mɑ́r				39124		0
39125	to yawn			sɣɑ́v	sɣɑ́v				39125		0
39126	today			fsnə̂	fsnə̂				39126		0
39127	tomorrow			nɑ̂ri	nɑ̂ri				39127		0
39128	twenty			nêrtsə	nêrtsə				39128		0
39129	two			ɣnæ̂ɣ	ɣnæ̂ɣ				39129		0
39130	warm (hot)			tsʰîd	tsʰîd				39130		0
39131	we [first person plural inclusive]			ŋəɲɟə̂	ŋəɲɟə̂				39131		0
39132	wet			lûɣ	lûɣ				39132		0
39133	what			tʰjæ̂	tʰjæ̂				39133		0
39134	when			ŋəmnɑ́	ŋəmnɑ́				39134		0
39135	where			ŋəlɑ́	ŋəlɑ́				39135		0
39136	white			pʰrə̂m	pʰrə̂m				39136		0
39137	who			sə̂	sə̂				39137		0
39138	wide			rjə́m	rjə́m				39138		0
39139	yellow			ʁrɲə̂ɣ	ʁrɲə̂ɣ				39139		0
39140	yesterday			xsnə́	xsnə́				39140		0
39141	you [second person plural]			njêɲɟə	njêɲɟə				39141		0
39142	young			ɕəvîze	ɕəvîze				39142		0
