ID	CONCEPT	CHINESE	GLOSS_IN_SOURCE	VALUE	FORM	TOKENS	MORPHEME_STRUCTURE	BORROWING	SAGART_ID	NOTE	COGID
18726	the wife		wife	lɛji	lɛji	l ɛ j i			18726	!	2932
16371	the wife		wife (reference)	la ja	la ja	l a _ j a			16371		2931
16375	the wife		wife (address)	vu da	vu da	v u _ d a			16375		2933
18568	the wind		wind	xpə rju	xpə rju	x p ə + r j u			18568	!	3394
18762	the wing		wing	ɕɑ spɑ	ɕɑ spɑ	ɕ ɑ + s p ɑ			18762	!	3587
18785	the wolf		wolf	spjoŋ kə	spjoŋ kə	s p j o ŋ + k ə		tib[spʲaŋ.ki]	18785	!	741
18676	the woman		woman	sme	sme	s m e			18676		29768
17530	the wood (material)		wood / log	ndʐɛ mɛ	ndʐɛ mɛ	n dʐ ɛ _ m ɛ			17530	!	2978
18810	the worm		insect / worm	ba bə	ba bə	b a _ b ə			18810		2981
19136	the year		year	kvo	kvo	k v o			19136		4196
19245	there		there	a wu thu	a wu thu	a _ w u _ th u			19245		2701
19276	thick		thick	ɣɮa ɣɮa	ɣɮa ɣɮa	ɣ ɮ a + ɣ ɮ a			19276		977
19277	thick		thick	ga ɣɮa	ga ɣɮa	g a + ɣ ɮ a			19277		977
30716	thin (object)		thin	bə be	bə be	b ə + b e			30716		3196
30717	thin (object)		thin	gɛ bə	gɛ bə	g ɛ + b ə			30717		3196
19886	thin (slim)		thin	rʁə bə	rʁə bə	r ʁ ə _ b ə			19886	!	2722
19423	this		this	ə də	ə də	ə _ d ə			19423		2749
19226	thou [second person singular]		you	ȵi	ȵi	ȵ i			19226		10475
19150	three		three	xsu	xsu	x s u			19150	!	283
20223	to be alive		living (adj.)	xsə xsə	xsə xsə	x s ə + x s ə			20223	!	280
19876	to bite		bite	ʂcçhɛ	ʂcçhɛ	ʂ cçʰ ɛ			19876	!	1933
25702	to blow (of wind)		blow (one's nose)	phɛ	phɛ	pʰ ɛ			25702		3096
19533	to burn [intransitive]		burn	bə rjɛ	bə rjɛ	b ə + r j ɛ			19533		3402
21940	to buy		buy	rə	rə	r ə			21940		2333
19649	to chew		chew	ngə ga	ngə ga	n g ə + g a			19649	!	1534
18729	to come		come	ɮɛ	ɮɛ	ɮ ɛ			18729	doubtful	10244
19806	to count		count (numbers)	ʂtse dʐu	ʂtse dʐu	ʂ ts e + ɖʐ u		tib[rtsi]	19806	!	1019
19693	to cry (weep)		cry	zjo ra	zjo ra	z j o + r a			19693		2863
19813	to die		die	də shɛ	də shɛ	d ə + sʰ ɛ			19813		163
19841	to dig		dig / scoop out	nqhu ra	nqhu ra	n qʰ u + r a			19841	!	3483
25584	to drink		drink	thi	thi	tʰ i			25584		2416
19472	to eat		eat	ngə	ngə	n g ə			19472	!	1141
22813	to fight		fight	ncçhə ncçhə	ncçhə ncçhə	n cçʰ ə + n cçʰ ə			22813	!	2528
22082	to float		float	ɣrə tɕha bjo	ɣrə tɕha bjo	ɣ r ə + tɕʰ a + b j o			22082		2826
16720	to flow		flow (of water)	xɕɛr	xɕɛr	x ɕ ɛ r			16720	!	3182
19570	to fly (move through air)		fly	bjo	bjo	b j o			19570		10206
19845	to forget		forget	də rmə	də rmə	d ə + r m ə			19845	!	1575
25072	to give		give	fkho	fkho	f kʰ o			25072	!	2125
19831	to hear		hear	də ntɕhi	də ntɕhi	d ə + n tɕʰ i			19831	!	3311
20560	to hide (conceal)		hide (sthg.)	ndzə	ndzə	n dz ə			20560	!	3228
22705	to hold		hold (a pen)	khrə	khrə	kʰ r ə			22705		2505
19502	to hunt		hunt	rŋa və	rŋa və	r ŋ a + v ə		Tibetan[rŋon]	19502	!	1455
22273	to kill		kill (a person)	shɛ	shɛ	sʰ ɛ			22273		3125
22278	to kill		kill / slaughter (an animal)	ntɕə	ntɕə	n tɕ ə			22278	!	2428
19289	to knead		knead (dough)	lne	lne	l n e			19289	!	4197
23940	to know (something)		know	hɑ goŋ	hɑ goŋ	h ɑ + g o ŋ			23940		2781
19865	to laugh		laugh / smile	qhɛ	qhɛ	qʰ ɛ			19865		2598
19869	to learn		learn	ndʑi	ndʑi	n dʑ i			19869	!	2623
19870	to learn		learn	ndʑi ndʑa	ndʑi ndʑa	n dʑ i + n dʑ a			19870	!	2623
23447	to lick		lick / lap	pqɑ	pqɑ	p q ɑ			23447	!	2662
19820	to lie down		lie down	rgə	rgə	r g ə			19820	!	2363
19762	to marry (a man marries a woman)		marry (a woman)	(lɛji) mqhə lə	(lɛji) mqhə lə	l ɛ j i + m qʰ ə + l ə			19762	!	1597
19884	to plant (vegetals, rice)		plant (trees)	ɮə	ɮə	ɮ ə			19884		722
19844	to play		play / amuse oneself	ncçha ra	ncçha ra	n cçʰ a + r a			19844	!	29732
19754	to pull		pull / lead (a cow) along	mtshi	mtshi	m tsʰ i			19754	!	1591
19836	to push		push / shove	zo	zo	z o			19836		3387
22710	to reside (live)		live / reside	ndzu	ndzu	n dz u			22710	!	2255
19736	to run		run	mɟjə ra	mɟjə ra	m ɟj ə + r a			19736	!	729
19725	to scratch		scratch (an itch)	zvɛ zvə	zvɛ zvə	z v ɛ + z v ə			19725	!	3353
19681	to see		see	ɣdu	ɣdu	ɣ d u			19681	!	2472
22317	to shoot (an arrow)		shoot (an arrow)	fqe	fqe	f q e			22317	!	2440
19465	to sing		sing	ʁlə və	ʁlə və	ʁ l ə + v ə		Tibetan	19465	!	2497
19809	to sleep		sleep	rgə	rgə	r g ə			19809	!	3056
19847	to smell (perceive odor) [transitive]		smell	no	no	n o			19847		67
30600	to sow (broadcast, scatter seeds)		scatter (seeds) (verb)	sphro	sphro	s pʰ r o			30600		3580
19835	to spit		spit	ʂphə	ʂphə	ʂ pʰ ə			19835	!	2920
22961	to stand		stand	rjɛ	rjɛ	r j ɛ			22961		2246
22628	to steal		steal	ʂkə	ʂkə	ʂ k ə			22628	!	10464
19863	to think (reflect)		think	ntshə sxi	ntshə sxi	n tsʰ ə + s x i			19863	!	1903
19834	to throw		throw / hurl	ɟjɛr qɛ	ɟjɛr qɛ	ɟj ɛ r + q ɛ			19834	combine ɟj (yunfan 19/02/19)	3350
22009	to vomit		throw up / vomit	phɛ	phɛ	pʰ ɛ			22009		736
19898	to walk		walk	ʂkoŋ thoŋ ɕə	ʂkoŋ thoŋ ɕə	ʂ k o ŋ + tʰ o ŋ + ɕ ə		tibetan[rkaŋ.thaŋ]	19898	!	2809
21470	to wipe		wipe (the table)	ɕə ɕɛ	ɕə ɕɛ	ɕ ə + ɕ ɛ			21470		3562
19114	today		today	pə sȵi	pə sȵi	p ə + s ȵ i			19114		1313
21611	tomorrow		tomorrow	ɬha si	ɬha si	ɬʰ a + s i			21611		2832
19162	twenty		twenty	ɣnə sqha	ɣnə sqha	ɣ n ə _ s qh a			19162	!	4759
19149	two		two	ɣnə	ɣnə	ɣ n ə			19149		102
15691	we [first person plural inclusive]		we	ŋa ji	ŋa ji	ŋ a _ j i			15691		2856
19329	wet		wet	ɬə ɬə	ɬə ɬə	ɬ ə + ɬ ə			19329		2479
16166	what		what	a tɕhə	a tɕhə	a _ tɕh ə		tib[tɕʰi	16166		5949
19249	where		where	lo rə	lo rə	l o _ r ə			19249		2905
19780	white		white	phru phru	phru phru	pʰ r u + pʰ r u			19780		10173
19247	who		who	shə	shə	sʰ ə			19247		2253
19306	yellow		yellow	rȵə rȵə	rȵə rȵə	r ȵ ə + r ȵ ə			19306	!	2513
19307	yellow		yellow	gɛ rȵə	gɛ rȵə	g ɛ + r ȵ ə			19307	!	2513
19115	yesterday		yesterday	a və sȵi	a və sȵi	a + v ə + s ȵ i			19115		1314
25745	you [second person plural]			ȵi ȵi	ȵi ȵi	ȵ i _ ȵ i			25745		3007
20636	young		young	lo tɕhoŋ	lo tɕhoŋ	l o + tɕʰ o ŋ		Tib[lo.tɕʰuŋ]	20636		2304
